24-24;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;3 Edvard,7 Frenk,258 Sanja,206 KEMP STANDARD (7);Aleš Valič,Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
24-25;Lj/Bistro Lotus;DAN-INT.;21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,202 Natakar,212 LOTUS VEČ (?),242 HOSTESA S KANAPEJI,243 HOSTESA S PENINO;Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;Natakar,LOTUS VEČ (?),HOSTESA S KANAPEJI,HOSTESA S PENINO
24-26;Kemp/Edvardova parcela/Prikolica;DAN-INT./EXT.;3 Edvard,206 KEMP STANDARD (7);Aleš Valič;KEMP STANDARD (7)
25-01;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,258 Sanja,206 KEMP STANDARD (7);Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
25-02;Lj/Bistro Lotus;DAN-INT.;21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,202 Natakar,212 LOTUS VEČ (?),242 HOSTESA S KANAPEJI,243 HOSTESA S PENINO;Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;Natakar,LOTUS VEČ (?),HOSTESA S KANAPEJI,HOSTESA S PENINO
25-03;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark,259 Uroš;Gaja Filač,Matej Zemljič,Stane Tomazin;ni STATISTOV
25-04;Kemp/Restavracija;DAN-INT.;14 Hrvoje,12 Jana;Alen Šalinović,Tanja Potočnik;ni STATISTOV
25-05;Kemp/Edvardova parcela/Baldahin;DAN-EXT.;3 Edvard,258 Sanja,206 KEMP STANDARD (7);Aleš Valič,Nina Rakovec;KEMP STANDARD (7)
25-06;Lj/Bistro Lotus;DAN-INT.;21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?);Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;LOTUS VEČ (?)
25-07;Lj/Bistro Lotus;DAN-INT.;21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?),242 HOSTESA S KANAPEJI,243 HOSTESA S PENINO;Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;LOTUS VEČ (?),HOSTESA S KANAPEJI,HOSTESA S PENINO
25-08;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark,259 Uroš;Gaja Filač,Matej Zemljič,Stane Tomazin;ni STATISTOV
25-09;Kemp/Restavracija;DAN-INT.;14 Hrvoje,12 Jana;Alen Šalinović,Tanja Potočnik;ni STATISTOV
25-10;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;3 Edvard,7 Frenk,258 Sanja,206 KEMP STANDARD (7);Aleš Valič,Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
25-11;Lj/Bistro Lotus;DAN-INT.;21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?);Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;LOTUS VEČ (?)
25-12;Lj/Bistro Lotus/Pri Vratih;DAN-INT.;21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?);Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;LOTUS VEČ (?)
25-13;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
25-14;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;15 Pečnik;Matija Rupel;ni STATISTOV
25-15;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;3 Edvard,7 Frenk,258 Sanja,206 KEMP STANDARD (7);Aleš Valič,Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
25-16;Lj/Bistro Lotus/Pri Vratih;DAN-INT.;1 Mark,21 Mia,10 Julija,251 Roman,19 Bb,252 Erika,253 Žan,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?);Matej Zemljič,Zala Djurić,Sabina Kogovšek,Uroš Smolej,Valter Dragan,Bernarda Oman,Domen Novak,Jože Šmid;LOTUS VEČ (?)
25-17;Kemp/Betonska Plaža;DAN-EXT.;3 Edvard,7 Frenk,258 Sanja,206 KEMP STANDARD (7);Aleš Valič,Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
25-18;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,18OFF Nina Off;Gaja Filač,Melani Mekicar;ni STATISTOV
25-19;Lj/Bistro Lotus/Šank;DAN-INT.;1 Mark,21 Mia,19 Bb,252 Erika,339 Žanov Oče,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?),246 NATAKAR POSTREŽE VISKI;Matej Zemljič,Zala Djurić,Valter Dragan,Bernarda Oman,Jože Šmid;LOTUS VEČ (?),NATAKAR POSTREŽE VISKI
25-20;Kemp/Edvardova parcela/Baldahin;DAN-EXT.;258 Sanja,206 KEMP STANDARD (7);Nina Rakovec;KEMP STANDARD (7)
25-21;Lj/Bistro Lotus;DAN-INT.;19 Bb,252 Erika,340 Gost banketa 1,341 Gost banketa 2,342 Gost banketa 3,212 LOTUS VEČ (?);Valter Dragan,Bernarda Oman;LOTUS VEČ (?)
25-22;Kemp/Restavracija;DAN-INT.;14 Hrvoje,12 Jana;Alen Šalinović,Tanja Potočnik;ni STATISTOV
25-23;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;4 Dino,258 Sanja,206 KEMP STANDARD (7);Matino Antunović,Nina Rakovec;KEMP STANDARD (7)
25-24;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
25-25;Kemp/Restavracija;DAN-INT.;14 Hrvoje,12 Jana,194 Črt;Alen Šalinović,Tanja Potočnik,Aljaž Tepina;ni STATISTOV
25-26;Lj/Bb-Jeva Pisarna;NOČ-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
26-01;Lj/Bb-Jeva Pisarna;NOČ-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
26-02;Lj/Nadino Stanovanje/Vhodna Veža;NOČ-INT.;2 Lara,13 Nada,257 Dr. Mirt;Gaja Filač,Aleksandra Balmazović,Žiga Udir;ni STATISTOV
26-03;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
26-04;Lj/Bb-Jeva Pisarna;NOČ-INT.;19 Bb;Valter Dragan;ni STATISTOV
26-05;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;3 Edvard,7 Frenk,206 KEMP STANDARD (7);Aleš Valič,Gaber Trseglav;KEMP STANDARD (7)
26-06;Kemp/Ex Renatova Parcela/Pred Prikolico;DAN-INT.;4 Dino,5 Saška,213 KEMP MANJ (3);Matino Antunović,Mila Peršin;KEMP MANJ (3)
26-07;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,258 Sanja,206 KEMP STANDARD (7);Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
26-08;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
26-09;Kemp/Edvardova parcela/Baldahin;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
26-10;Lj/Bistro Lotus;DAN-INT.;251 Roman,19 Bb,299 STATISTI LOTUS B 6x 9.4.;Uroš Smolej,Valter Dragan;STATISTI LOTUS B 6x 9.4.
26-11;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
26-12;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,258 Sanja,343 Pavšalistka 1,344 Pavšalistka 2,206 KEMP STANDARD (7);Gaber Trseglav,Nina Rakovec;KEMP STANDARD (7)
26-13;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark,257 Dr. Mirt;Gaja Filač,Matej Zemljič,Žiga Udir;ni STATISTOV
26-14;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
26-15;Lj/Steinerjeva Klinika/Shramba;DAN-INT.;2 Lara,259 Uroš;Gaja Filač,Stane Tomazin;ni STATISTOV
26-16;Kemp/Sanitarije/Pomivalnica;DAN-EXT.;5 Saška,343 Pavšalistka 1,344 Pavšalistka 2,213 KEMP MANJ (3);Mila Peršin;KEMP MANJ (3)
26-17;Lj/Pasaža/Lokal;DAN-INT.;18 Nina,253 Žan,207 NI STATISTOV;Melani Mekicar,Domen Novak;NI STATISTOV
26-18;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,21 Mia,257 Dr. Mirt;Matej Zemljič,Zala Djurić,Žiga Udir;ni STATISTOV
26-19;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;ni likov;ni igralcev;ni STATISTOV
26-20;Lj/Steinerjeva Klinika/Shramba;DAN-INT.;2 Lara,259 Uroš;Gaja Filač,Stane Tomazin;ni STATISTOV
26-21;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,21 Mia;Gaja Filač,Zala Djurić;ni STATISTOV
26-22;Kemp/Ex Renatova Parcela/Pred Prikolico;DAN-EXT.;5 Saška,6PS Meri PS,206 KEMP STANDARD (7);Mila Peršin,Vesna Pernarčič;KEMP STANDARD (7)
26-23;Lj/Kozmetični Salon/Sprejemnica;DAN-INT.;6 Meri,5PS Saška PS;Vesna Pernarčič,Mila Peršin;ni STATISTOV
26-24;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
26-25;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik,258 Sanja;Valter Dragan,Matija Rupel,Nina Rakovec;ni STATISTOV
26-26;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,21 Mia;Gaja Filač,Zala Djurić;ni STATISTOV
26-27;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
27-01;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,21 Mia;Gaja Filač,Zala Djurić;ni STATISTOV
27-02;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik,258 Sanja;Valter Dragan,Matija Rupel,Nina Rakovec;ni STATISTOV
27-03;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
27-04;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,5 Saška,206 KEMP STANDARD (7);Gaber Trseglav,Mila Peršin;KEMP STANDARD (7)
27-05;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara;Gaja Filač;ni STATISTOV
27-06;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
27-07;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,325 Premierjev Človek;Aleš Valič,Stane Berlec;ni STATISTOV
27-08;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,213 KEMP MANJ (3);Gaber Trseglav;KEMP MANJ (3)
27-09;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,223 LOKAL A 4x 1.3.,224 LOKAL B 1x 18.2.,225 LOKAL C 2x 18.2.;Gaja Filač,Melani Mekicar;LOKAL A 4x 1.3.,LOKAL B 1x 18.2.,LOKAL C 2x 18.2.
27-10;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
27-11;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark,21 Mia;Gaja Filač,Matej Zemljič,Zala Djurić;ni STATISTOV
27-12;Lj/Pečnikova Pisarna;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
27-13;Kemp/Recepcija;DAN-INT.;7 Frenk;Gaber Trseglav;ni STATISTOV
27-14;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
27-15;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,11 David;Aleš Valič,Blaž Valič;ni STATISTOV
27-16;Lj/Pečnikova Pisarna;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
27-17;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
27-18;Kemp/Restavracija;DAN-INT.;7 Frenk;Gaber Trseglav;ni STATISTOV
27-19;Lj/Bistro Lotus/Šank;DAN-INT.;10 Julija,251 Roman,367 Natakar,299 STATISTI LOTUS B 6x 9.4.;Sabina Kogovšek,Uroš Smolej,Dario Nožić Serini Dacho;STATISTI LOTUS B 6x 9.4.
27-20;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,11 David;Aleš Valič,Blaž Valič;ni STATISTOV
27-21;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194 Črt,7 Frenk,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina,Gaber Trseglav;KEMP STANDARD (7)
27-22;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
27-23;Lj/Bistro Lotus/Šank;DAN-INT.;10 Julija,251 Roman,367 Natakar,299 STATISTI LOTUS B 6x 9.4.;Sabina Kogovšek,Uroš Smolej,Dario Nožić Serini Dacho;STATISTI LOTUS B 6x 9.4.
27-24;Kemp/Pomol;DAN-EXT.;14 Hrvoje,7 Frenk,213 KEMP MANJ (3);Alen Šalinović,Gaber Trseglav;KEMP MANJ (3)
27-25;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark,21 Mia;Gaja Filač,Matej Zemljič,Zala Djurić;ni STATISTOV
27-26;Lj/Steinerjeva Klinika/Pisarna;DAN-INT.;3 Edvard;Aleš Valič;ni STATISTOV
28-01;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark,21 Mia;Gaja Filač,Matej Zemljič,Zala Djurić;ni STATISTOV
28-02;Kemp/Pomol;DAN-EXT.;14 Hrvoje,7 Frenk,213 KEMP MANJ (3);Alen Šalinović,Gaber Trseglav;KEMP MANJ (3)
28-03;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
28-04;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,21 Mia;Gaja Filač,Zala Djurić;ni STATISTOV
28-05;Kemp/Pomol;DAN-EXT.;14 Hrvoje,7 Frenk,213 KEMP MANJ (3);Alen Šalinović,Gaber Trseglav;KEMP MANJ (3)
28-06;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
28-07;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,11 David;Aleš Valič,Blaž Valič;ni STATISTOV
28-08;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,23 Borut,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar,Miha Rodman;LOKAL STANDARD (4)
28-09;Kemp/Stanetova Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,213 KEMP MANJ (3);Gaber Trseglav;KEMP MANJ (3)
28-10;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
28-11;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija,11 David;Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
28-12;Lj/Kozmetični Salon;DAN-INT.;6 Meri,23 Borut;Vesna Pernarčič,Miha Rodman;ni STATISTOV
28-13;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,15 Pečnik;Valter Dragan,Matija Rupel;ni STATISTOV
28-14;Lj/Edvardovo Stanovanje/Jedilnica;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
28-15;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,210 LOKAL STANDARD (4);Gaja Filač,Melani Mekicar;LOKAL STANDARD (4)
28-16;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6PS Meri PS,213 KEMP MANJ (3);Gaber Trseglav,Vesna Pernarčič;KEMP MANJ (3)
28-17;Lj/Kozmetični Salon;DAN-INT.;6 Meri,7PS Frenk PS;Vesna Pernarčič,Gaber Trseglav;ni STATISTOV
28-18;Kemp/Pot Čez Kemp/Nad Plažo;DAN-EXT.;14 Hrvoje,12 Jana,194 Črt,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
28-19;Kemp/Naravna plaža;DAN-EXT.;14 Hrvoje,12 Jana,194 Črt;Alen Šalinović,Tanja Potočnik,Aljaž Tepina;ni STATISTOV
28-20;Lj/Dolenčevo Stanovanje/Predsoba;NOČ-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
28-21;Lj/Bistro Lotus/Separe;NOČ-INT.;251 Roman,19 Bb,54 Vlado,202 Natakar,298 LOTUS A 6x 6.4.;Uroš Smolej,Valter Dragan,Jaša Jamnik;Natakar,LOTUS A 6x 6.4.
28-22;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
28-23;Lj/Steinerjeva Klinika/Shramba;NOČ-INT.;2 Lara,259 Uroš;Gaja Filač,Stane Tomazin;ni STATISTOV
28-24;Lj/Dolenčevo Stanovanje/Dnevna Soba;NOČ-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
28-25;Lj/Bistro Lotus/Šank;NOČ-INT.;251 Roman,19 Bb,202 Natakar,367 Natakar,298 LOTUS A 6x 6.4.;Uroš Smolej,Valter Dragan,Dario Nožić Serini Dacho;Natakar,LOTUS A 6x 6.4.
28-26;Lj/Markova Garsonjera/Dnevni Del;NOČ-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
29-01;Kemp/Plaža;DAN-EXT;ni likov;ni igralcev;ni STATISTOV
29-02;Lj/Markova Garsonjera/Spalni Del;DAN-INT;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
29-03;Lj/Markova Garsonjera/Spalni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
29-04;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,13 Nada;Gaja Filač,Aleksandra Balmazović;ni STATISTOV
29-05;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
29-06;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
29-07;Lj/Markova Garsonjera/Spalni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
29-08;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
29-09;Lj/Pečnikova Pisarna;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
29-10;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,325 Premierjev Človek;Valter Dragan,Stane Berlec;ni STATISTOV
29-11;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,21 Mia;Gaja Filač,Zala Djurić;ni STATISTOV
29-12;Lj/Pečnikova Pisarna;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
29-13;Kemp/Restavracija;DAN-INT.;14 Hrvoje,12 Jana;Alen Šalinović,Tanja Potočnik;ni STATISTOV
29-14;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark;Matej Zemljič;ni STATISTOV
29-15;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
29-16;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,10 Julija;Aleš Valič,Sabina Kogovšek;ni STATISTOV
29-17;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
29-18;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
29-19;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
29-20;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt,345 Pacient;Gaja Filač,Žiga Udir,Simon Čamernik;ni STATISTOV
29-21;Kemp/Pot Čez Kemp;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
29-22;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
29-23;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
29-24;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
29-25;Kemp/Pot Skozi Kemp/Nad Plažo;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
29-26;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;194 Črt,213 KEMP MANJ (3);Aljaž Tepina;KEMP MANJ (3)
30-01;Kemp/Naravna Plaža/Pot Nad Plažo;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
30-02;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
30-03;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
30-04;Kemp/Naravna Plaža/Pot Nad Plažo;DAN-EXT.;14 Hrvoje,12 Jana,206 KEMP STANDARD (7);Alen Šalinović,Tanja Potočnik;KEMP STANDARD (7)
30-05;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
30-06;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
30-07;Lj/Bistro Lotus;DAN-INT.;3 Edvard,346 Direktor Farmakotradea,411 Natakarica,302 STATISTI LOTUS C 6x 10.4.;Aleš Valič,Rok Kunaver,Ksenija Žunić;STATISTI LOTUS C 6x 10.4.
30-08;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
30-09;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;15 Pečnik,258 Sanja;Matija Rupel,Nina Rakovec;ni STATISTOV
30-10;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,19 Bb;Sabina Kogovšek,Valter Dragan;ni STATISTOV
30-11;Lj/Bistro Lotus;DAN-INT.;3 Edvard,346 Direktor Farmakotradea,411 Natakarica,302 STATISTI LOTUS C 6x 10.4.;Aleš Valič,Rok Kunaver,Ksenija Žunić;STATISTI LOTUS C 6x 10.4.
30-12;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;1 Mark,13 Nada;Matej Zemljič,Aleksandra Balmazović;ni STATISTOV
30-13;Kemp/Janina Parcela/Pred Avtodomom;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
30-14;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,18 Nina,225 LOKAL C 2x 18.2.;Gaja Filač,Melani Mekicar;LOKAL C 2x 18.2.
30-15;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;1 Mark,13 Nada;Matej Zemljič,Aleksandra Balmazović;ni STATISTOV
30-16;Kemp/Plaža Pod Barom;DAN-EXT.;12 Jana,194 Črt,206 KEMP STANDARD (7);Tanja Potočnik,Aljaž Tepina;KEMP STANDARD (7)
30-17;Kemp/Pomol;DAN-EXT.;14 Hrvoje,7 Frenk,213 KEMP MANJ (3);Alen Šalinović,Gaber Trseglav;KEMP MANJ (3)
30-18;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,21 Mia,257 Dr. Mirt;Gaja Filač,Zala Djurić,Žiga Udir;ni STATISTOV
30-19;Lj/Edvardovo Stanovanje/Kuhinja;DAN-INT.;3 Edvard,11 David;Aleš Valič,Blaž Valič;ni STATISTOV
30-20;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
30-21;Lj/Pečnikova Pisarna;DAN-INT.;15 Pečnik;Matija Rupel;ni STATISTOV
30-22;Lj/Steinerjeva Klinika/Shramba;DAN-INT.;21 Mia,259 Uroš;Zala Djurić,Stane Tomazin;ni STATISTOV
30-23;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,21 Mia,257 Dr. Mirt;Gaja Filač,Zala Djurić,Žiga Udir;ni STATISTOV
